internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
149257990,Ammannia moggii,Nesaea moggii A.Fern.,Nesaea,moggii,A.Fern.,,
149257996,Ammannia parvula,Nesaea pygmaea A.Fern. & Diniz,Nesaea,pygmaea,A.Fern. & Diniz,,
149258005,Ammannia pedroi,Nesaea pedroi A.Fern. & Diniz,Nesaea,pedroi,A.Fern. & Diniz,,
149258241,Hildegardia migeodii,Firmiana migeodii Exell,Firmiana,migeodii,Exell,,
149258423,Tricliceras elatum,Wormskioldia elata A.Fern. & R.Fern.,Wormskioldia,elata,A.Fern. & R.Fern.,,
149258449,Tricliceras lanceolatum,Wormskioldia lanceolata A.Fern. & R.Fern.,Wormskioldia,lanceolata,A.Fern. & R.Fern.,,
149286783,Zanthoxylum tenuipedicellatum,Zanthoxylum holtzianum (Engl.) P.G.Waterman var. tenuipedicellatum Kokwaro,Zanthoxylum,holtzianum,(Engl.) P.G.Waterman,variety,Kokwaro
153759340,Viburnum alabamense,Viburnum recognitum var. alabamense McAtee,Viburnum,recognitum,,variety,McAtee
153673928,Discocalyx palawanensis,Discocalyx merrilli Elmer,Discocalyx,merrilli,Elmer,,
153759906,Drepananthus apoensis,Cyathocalyx apoensis (Elmer) J.Sinclair,Cyathocalyx,apoensis,(Elmer) J.Sinclair,,
153759906,Drepananthus apoensis,Drepananthus convocarii Quisumb.,Drepananthus,convocarii,Quisumb.,,
153759999,Drepananthus crassipetalus,Cyathocalyx crassipetalus R.J.Wang & R.M.K.Saunders,Cyathocalyx,crassipetalus,R.J.Wang & R.M.K.Saunders,,
153760088,Drepananthus samarensis,Cyathocalyx samarensis R.J.Wang & R.M.K.Saunders,Cyathocalyx,samarensis,R.J.Wang & R.M.K.Saunders,,
153760296,Drypetes ellipsoidea,Cyclostemon ellipsoideus Merr.,Cyclostemon,ellipsoideus,Merr.,,
153760373,Drypetes falcata,Cyclostemon falcatus Merr.,Cyclostemon,falcatus,Merr.,,
153760430,Drypetes gitingensis,Cyclostemon gitingensis Elmer,Cyclostemon,gitingensis,Elmer,,
153760535,Drypetes globosa,Cyclostemon globosus Merr.,Cyclostemon,globosus,Merr.,,
153820483,Drypetes subcrenata,Cyclostemon subcrenatus  Merr.,Cyclostemon,subcrenatus ,Merr.,,
153820483,Drypetes subcrenata,Hemicyclia subcrenata (Merr.) Merr.,Hemicyclia,subcrenata,(Merr.) Merr.,,
153833263,Eugenia inaequisepala,Jossinia brachypoda Merr.,Jossinia,brachypoda,Merr.,,
153833298,Eugenia kamelii,Jossinia kamelii (Merr.) Merr.,Jossinia,kamelii,(Merr.) Merr.,,
153834244,Eugenia montalbanica,Eugenia diospyrifolia Merr.,Eugenia,diospyrifolia,Merr.,,
153834244,Eugenia montalbanica,Jossinia montalbanica (Merr.) Merr.,Jossinia,montalbanica,(Merr.) Merr.,,
153834419,Eugenia uminganensis,Jossinia heterophylla (Merr.) Merr.,Jossinia,heterophylla,(Merr.) Merr.,,
153834471,Eurya amplexicaulis,Eurya auriculata Elmer,Eurya,auriculata,Elmer,,
153866986,Ficus sulcata,Ficus mirabilis Merrill,Ficus,mirabilis,Merrill,,
153869428,Garcinia moseleyana,Garcinia  sorsogonensis Elmer,Garcinia ,sorsogonensis,Elmer,,
153870700,Glyptopetalum euphlebium,Glyptopetalum remotinervium Merr.,Glyptopetalum,remotinervium,Merr.,,
153870818,Gomphandra apoensis,Stemonurus apoensis Elmer,Stemonurus,apoensis,Elmer,,
153871218,Gomphandra flavicarpa,Stemonurus flavicarpus Elmer,Stemonurus,flavicarpus,Elmer,,
153871276,Gomphandra fuliginea,Urandra fuliginea Elmer,Urandra,fuliginea,Elmer,,
153871433,Gomphandra oligantha,Urandra pauciflora  Merr.,Urandra,pauciflora ,Merr.,,
153872274,Goniothalamus sibuyanensis,Uvaria sibuyanensis Elmer,Uvaria,sibuyanensis,Elmer,,
153873236,Gonystylus reticulatus,Thea reticulata Elmer,Thea,reticulata,Elmer,,
153873593,Gymnosporia nitida,Maytenus crassa Ding Hou,Maytenus,crassa,Ding Hou,,
153873620,Hancea cordatifolia,Mallotus cordatifolius Slik,Mallotus,cordatifolius,Slik,,
153873620,Hancea cordatifolia,"Cordemoya cordatifolia (Slik) S.E.C. Sierra, Kulju & Welzen",Cordemoya,cordatifolia,"(Slik) S.E.C. Sierra, Kulju & Welzen",,
153873650,Hancea hirsuta,Mallotus hirsutus Elmer,Mallotus,hirsutus,Elmer,,
153873650,Hancea hirsuta,"Cordemoya hirsuta (Elmer) S.E.C.Sierra, Kulju & Welzen",Cordemoya,hirsuta,"(Elmer) S.E.C.Sierra, Kulju & Welzen",,
153873686,Hancea longistyla,Mallotus longistylus Merr.,Mallotus,longistylus,Merr.,,
153873686,Hancea longistyla,"Cordemoya longistyla (Merr.) S.E.C.Sierra, Kulju & Welzen",Cordemoya,longistyla,"(Merr.) S.E.C.Sierra, Kulju & Welzen",,
153873730,Hancea wenzeliana,Mallotus wenzelianus Slik,Mallotus,wenzelianus,Slik,,
153873730,Hancea wenzeliana,"Cordemoya wenzeliana (Slik) S.E.C. Sierra, Kulju & Welzen",Cordemoya,wenzeliana,"(Slik) S.E.C. Sierra, Kulju & Welzen",,
153873817,Heterospathe cagayanensis,Ptychoraphis cagayanensis Becc.,Ptychoraphis,cagayanensis,Becc.,,
153873895,Heterospathe elmeri,Ptychoraphis elmeri (Becc.) Becc.,Ptychoraphis,elmeri,(Becc.) Becc.,,
153873895,Heterospathe elmeri,Ptychoraphis microcarpa Becc.,Ptychoraphis,microcarpa,Becc.,,
153873895,Heterospathe elmeri,Rhopaloblaste elmeri (Becc.) Becc.,Rhopaloblaste,elmeri,(Becc.) Becc.,,
153873895,Heterospathe elmeri,"Rhopaloblaste microcarpa (Becc.) Becc,",Rhopaloblaste,microcarpa,"(Becc.) Becc,",,
153873920,Heterospathe intermedia,Ptychoraphis intermedia Becc.,Ptychoraphis,intermedia,Becc.,,
153873920,Heterospathe intermedia,Rhopaloblaste  intermedia (Becc.) Becc.,Rhopaloblaste ,intermedia,(Becc.) Becc.,,
153874132,Homalium villarianum,Homalium sorsogonense Elmer, Homalium,sorsogonense,Elmer,,
153874178,Villaria multibracteata,Hypobathrum multibracteatum Elmer,Hypobathrum,multibracteatum,Elmer,,
153874198,Kania microphylla,Tristania microphylla Quisumb. & Merr.,Tristania,microphylla,Quisumb. & Merr.,,
153874229,Kania urdanetensis,Cloezia urdanetensis (Elmer) Merr.,Cloezia,urdanetensis,(Elmer) Merr.,,
153874229,Kania urdanetensis,Photinia urdanetensis Elmer,Photinia,urdanetensis,Elmer,,
153877349,Madhuca mirandae,Bassia mirandae Merr.,Bassia,mirandae,Merr.,,
153877418,Madhuca multiflora,Illipe multiflora Merr.,Illipe,multiflora,Merr.,,
153877418,Madhuca multiflora,Bassia multiflora (Merr.) Merr.,Bassia,multiflora,(Merr.) Merr.,,
153879528,Madhuca platyphylla,Bassia platyphylla Merr.,Bassia,platyphylla,Merr.,,
153882708,Metrosideros halconensis,Mearnsia halconensis Merr.,Mearnsia,halconensis,Merr.,,
153884169,Microcos philippinensis,Grewia philippinensis G.Perkins,Grewia,philippinensis,G.Perkins,,
153884169,Microcos philippinensis,Grewia edulis Merr.,Grewia,edulis,Merr.,,
153707797,Aquilegia chaplinei,Aquilegia chrysantha A. Gray var. chaplinei (Payson) E.J. Lott,Aquilegia,chrysantha,A. Gray,variety,(Payson) E.J. Lott
153671109,Myrcia megistophylla,Calyptranthes megistophylla Standl.,Calyptranthes,megistophylla,Standl.,,
153671437,Miconia conoplumosa,Conostegia plumosa L.O.Williams,Conostegia,plumosa,L.O.Williams,,
153672088,Inga mexicana,Inga multijuga Benth. subsp. mexicana  T.D.Penn.,Inga,multijuga,Benth.,subspecies (plantae),T.D.Penn.
153672242,Licaria caudata,Chanekia caudata Lundell,Chanekia,caudata,Lundell,,
153672867,Pithecellobium peckii,Pithecellobium pistaciifolium Standl.,Pithecellobium,pistaciifolium,Standl.,,
36565,Jupunba oxyphyllidia,Abarema oxyphyllidia Barneby &amp; J.W.Grimes,Abarema,oxyphyllidia,Barneby &amp; J.W.Grimes,,
126611329,Arachnothryx rufescens,Rondeletia rufescens B.L.Rob.,Rondeletia,rufescens,B.L.Rob.,,
126611657,Arachnothryx uxpanapensis,Rondeletia uxpanapensis Lorence & Cast.-Campos,Rondeletia,uxpanapensis,Lorence & Cast.-Campos,,
150844338,Bonellia nitida,Jacquinia nitida B.Ståhl,Jacquinia,nitida,B.Ståhl,,
150844850,Arachnothryx thiemei,Rondeletia thiemei Donn.Sm.,Rondeletia,thiemei,Donn.Sm.,,
154326811,Myrcia mayana,Calyptranthes mayana Lundell,Calyptranthes,mayana,Lundell,,
154327201,Myrcia zanquinensis,Calyptranthes zanquinensis Ant.Molina,Calyptranthes,zanquinensis,Ant.Molina,,
154235483,Afroligusticum elliotii,Peucedanum elliotii Engl.,Peucedanum,elliotii,Engl.,,
154235760,Afroligusticum runssoricum,Peucedanum runssoricum Engl.,Peucedanum,runssoricum,Engl.,,
154235827,Agelanthus entebbensis,Loranthus entebbensis Sprague,Loranthus,entebbensis,Sprague,,
154235941,Albertisia exelliana,Epinetrum exellianum Troupin,Epinetrum,exellianum,Troupin,,
154236425,Basananthe scabrifolia,Tryphostemma scabrifolium Dandy,Tryphostemma,scabrifolium,Dandy,,
154236493,Bothriocline ruwenzoriensis,Erlangea ruwenzoriensis S.Moore,Erlangea,ruwenzoriensis,S.Moore,,
154328812,Drimia porphyrantha,Urginea porphyrantha Bullock,Urginea,porphyrantha,Bullock,,
154342756,Platostoma montanum,Octomeron montanum Robyns,Octomeron,montanum,Robyns,,
154342875,Plectranthus gymnostomus,Coleus gymnostomus Gürke,Coleus,gymnostomus,Gürke,,
154344411,Rhipidoglossum ugandense,Mystacidium ugandense Rendle,Mystacidium,ugandense,Rendle,,
154349549,Vepris eggelingii,Teclea eggelingii Kokwaro,Teclea,eggelingii,Kokwaro,,
154436431,Tritaxis balakrishnanii,Dimorphocalyx balakrishnanii Chakrab. &amp; Premanath,Dimorphocalyx,balakrishnanii,Chakrab. &amp; Premanath,,
154448578,Hancea grandistipularis,"Cordemoya grandistipularis (Slik) S.E.C.Sierra, Kulju & Welzen",Cordemoya,grandistipularis,"(Slik) S.E.C.Sierra, Kulju & Welzen",,
154448578,Hancea grandistipularis,Mallotus grandistipularis Slik,Mallotus,grandistipularis,Slik,,
154448722,Hancea papuana,Mallotus hookerianus  Müll.Arg. var. papuanus J.J.Sm.,Mallotus,hookerianus ,Müll.Arg.,variety,J.J.Sm.
154448722,Hancea papuana,Mallotus papuanus (J.J.Sm.) Pax & K.Hoffm.,Mallotus,papuanus,(J.J.Sm.) Pax & K.Hoffm.,,
154448722,Hancea papuana,"Cordemoya papuana (J.J.Sm.) S.E.C.Sierra, Kulju & Welzen",Cordemoya,papuana,"(J.J.Sm.) S.E.C.Sierra, Kulju & Welzen",,
152357598,Amomum sumatranum,Elettariopsis sumatrana Valeton,Elettariopsis,sumatrana,Valeton,,
154776538,Ptisana rolandi-principis,Marattia rolandii-principis Rosenst.,Marattia,rolandii-principis,Rosenst.,,
154776615,Alsophila stelligera,Cyathea stelligera Holttum,Cyathea,stelligera,Holttum,,
155175087,Ephedranthus boliviensis,Ephedranthus bolifiensis Chatrou & Pirie,Ephedranthus,bolifiensis,Chatrou & Pirie,,
155175246,Ephedranthus columbianus,Ephedranthus  colombianus Maas & Setten,Ephedranthus ,colombianus,Maas & Setten,,
155746699,Leucopogon dammarifolius,Styphelia dammarifolia (Brongn. &amp; Gris) F.Muell.,Styphelia,dammarifolia,(Brongn. &amp; Gris) F.Muell.,,
155746843,Leucopogon longistylis,Styphelia longistylis (Brongn. &amp; Gris) Sleumer,Styphelia,longistylis,(Brongn. &amp; Gris) Sleumer,,
147863676,Rhipidoglossum candidum,Diaphananthe candida P.J.Cribb,Diaphananthe,candida,P.J.Cribb,,
147863676,Rhipidoglossum candidum,Angraecopsis candida (P.J.Cribb) R.Rice,Angraecopsis,candida,(P.J.Cribb) R.Rice,,
87462920,Hypnum fertile,Stereodon fertilis (Sendtn.) Lindb.,Stereodon,fertilis,(Sendtn.) Lindb.,,
87462920,Hypnum fertile,Sanionia fertilis (Sendt.) Loesk.,Sanionia,fertilis,(Sendt.) Loesk.,,
156127607,Silene auriculifolia,Silene mollissima (L.) Pers. subsp. auriculifolia (Pomel) Maire,Silene,mollissima,(L.) Pers.,subspecies (plantae),(Pomel) Maire
156396892,Myrcia curassavica,Aulomyrcia curassavica Amshoff,Aulomyrcia,curassavica,Amshoff,,
156396892,Myrcia curassavica,Aulomyrcia curassavica Amshoff var. acutata Amshoff,Aulomyrcia,curassavica,Amshoff,variety,Amshoff
156397864,Myrcia eugenioides,Aulomyrcia lineata O.Berg,Aulomyrcia,lineata,O.Berg,,
156397864,Myrcia eugenioides,Calyptromyrcia eugenioides (Cambess.) O.Berg,Calyptromyrcia,eugenioides,(Cambess.) O.Berg,,
156397864,Myrcia eugenioides,Marlierea eugenioides (Cambess.) D.Legrand,Marlierea,eugenioides,(Cambess.) D.Legrand,,
156397864,Myrcia eugenioides,Calyptromyrcia eugenioides (Cambess.) O.Berg var. glabra O.Berg,Calyptromyrcia,eugenioides,(Cambess.) O.Berg,variety,O.Berg
156397864,Myrcia eugenioides,Myrcia lineata (O.Berg) Nied.,Myrcia,lineata,(O.Berg) Nied.,,
156398360,Myrcia felisbertii,Eugenia felisbertii DC.,Eugenia,felisbertii,DC.,,
156398360,Myrcia felisbertii,Myrcia lacerdaeana O.Berg,Myrcia,lacerdaeana,O.Berg,,
156408657,Myrcia margarettae,Eugenia margarettae Alain,Eugenia,margarettae,Alain,,
156411130,Myrcia pubipetala,Myrcia antonia (O.Berg) Mazine,Myrcia,antonia,(O.Berg) Mazine,,
156411130,Myrcia pubipetala,Myrcia grandiflora (O.Berg) Niedenzu,Myrcia,grandiflora,(O.Berg) Niedenzu,,
156413612,Myrcia tovarensis,Calyptranthes tovarensis (O.Berg) Steyerm.,Calyptranthes,tovarensis,(O.Berg) Steyerm.,,
31010,Stenocarpus villosus,Cybele villosa (Brongn. & Gris) Kuntze,Cybele,villosa,(Brongn. & Gris) Kuntze,,
156756634,Planchonella leptostylidifolia,Iteiluma leptostylidifolia (Guillaumin) Aubrév.,Iteiluma,leptostylidifolia,(Guillaumin) Aubrév.,,
156763722,Phyllanthus pterocladus,Phyllanthus kaalaensis Guillaumin,Phyllanthus,kaalaensis,Guillaumin,,
31114,Planchonella pinifolia,Iteiluma pinifolium (Baill.) Aubrév.,Iteiluma,pinifolium,(Baill.) Aubrév.,,
31114,Planchonella pinifolia,Pouteria pinifolia (Baill.) Baehni,Pouteria,pinifolia,(Baill.) Baehni,,
31114,Planchonella pinifolia,Sideroxylon pinifolium (Baill.) Engl.,Sideroxylon,pinifolium,(Baill.) Engl.,,
31114,Planchonella pinifolia,Lucuma pinifolia Baill.,Lucuma,pinifolia,Baill.,,
156849725,Dyschoriste siphonantha,Calophanes siphonanthus Nees,Calophanes,siphonanthus,Nees,,
156850590,Distephanus ochroleucus,Vernonia ochroleuca Baker,Vernonia,ochroleuca,Baker,,
156850590,Distephanus ochroleucus,Vernonia tricantha Baker,Vernonia,tricantha,Baker,,
156851907,Helichrysum mutisiifolium,Gnaphalium pterigoideum Klatt,Gnaphalium,pterigoideum,Klatt,,
156851907,Helichrysum mutisiifolium,Helichrysum cirrhosum DC.,Helichrysum,cirrhosum,DC.,,
156852125,Helichrysum phylicifolium,Gnaphalium phylicaefolium Sch.Bip.,Gnaphalium,phylicaefolium,Sch.Bip.,,
156853831,Kalanchoe rosei,Kalanchoe bouvieri Raym.-Hamet & H.Perrier,Kalanchoe,bouvieri,Raym.-Hamet & H.Perrier,,
156853831,Kalanchoe rosei,Kalanchoe rosei Raym.-Hamet & H.Perrier subsp. variifolia Guillaumin & Humbert,Kalanchoe,rosei,Raym.-Hamet & H.Perrier,subspecies (plantae),Guillaumin & Humbert
156853831,Kalanchoe rosei,Kalanchoe rosei Raym.-Hamet & H.Perrier subsp. serratifolia Humbert,Kalanchoe,rosei,Raym.-Hamet & H.Perrier,subspecies (plantae),Humbert
156853831,Kalanchoe rosei,Bryophyllum rosei (Raym.-Hamet & H.Perrier) A.Berger,Bryophyllum,rosei,(Raym.-Hamet & H.Perrier) A.Berger,,
156853831,Kalanchoe rosei,Kalanchoe  rosei Raym.-Hamet & H.Perrier var. seyrigi Boiteau & Mannoni,Kalanchoe ,rosei,Raym.-Hamet & H.Perrier,variety,Boiteau & Mannoni
156854025,Erica barnettiana,Philippia oppositifolia H.Perrier,Philippia,oppositifolia,H.Perrier,,
156862228,Adenia densiflora,Modecca densiflora Baker,Modecca,densiflora,Baker,,
156862640,Colubrina alluaudii,Lasiodiscus alluaudii H.Perrier,Lasiodiscus,alluaudii,H.Perrier,,
156864930,Xerophyta eglandulosa,Xerophyta  eglandulosa H.Perrier var. trichocarpa  H.Perrier,Xerophyta ,eglandulosa,H.Perrier,variety,H.Perrier
156866417,Vernonia diversifolia,Vernonia alsodea Klatt,Vernonia,alsodea,Klatt,,
156866417,Vernonia diversifolia,Bechium foliosum Klatt,Bechium,foliosum,Klatt,,
156667007,Lonchocarpus andrieuxii,Willardia parviflora  Rose,Willardia,parviflora, Rose,,
173573,Diospyros tireliae,Maba rosea Montrouz.,Maba,rosea,Montrouz.,,
156943174,Paphia neocaledonica,Agapetes neocaledonica Guillaumin,Agapetes,neocaledonica,Guillaumin,,
31012,Stenocarpus heterophyllus,Cybele heterophylla (Brongn. & Gris) Kuntze,Cybele,heterophylla,(Brongn. & Gris) Kuntze,,
157034871,Syzygium virotii,Cupheanthus microphyllus Guillaumin,Cupheanthus,microphyllus,Guillaumin,,
157042480,Leucopogon enervius,Styphelia enervia (Guillaumin) Sleumer,Styphelia,enervia,(Guillaumin) Sleumer,,
157034760,Syzygium laxeracemosum,Caryophyllus laxeracemosus Guillaumin,Caryophyllus,laxeracemosus,Guillaumin,,
35308,Lepidocupania glabra,Cupaniopsis glabra Adema,Cupaniopsis,glabra,Adema,,
157113786,Crepidorhopalon flavus,Lindernia flava S.Moore,Lindernia,flava,S.Moore,,
154613356,Dillenia bolsteri,Dillenia cauliflora Merr.,Dillenia,cauliflora,Merr.,,
34247,Heptapleurum palawanense,Schefflera palawanensis Merr.,Schefflera,palawanensis,Merr.,,
153931322,Neonauclea jagorii,Nauclea jagorii Merr.,Nauclea,jagorii,Merr.,,
153931370,Neonauclea kentii,Nauclea kentii Merr.,Nauclea,kentii,Merr.,,
153931370,Neonauclea kentii,Nauclea mindanaensis Merr.,Nauclea,mindanaensis,Merr.,,
153931370,Neonauclea kentii,Neonauclea mindanaensis (Merr.) Merr.,Neonauclea,mindanaensis,(Merr.) Merr.,,
153931862,Neonauclea puberula,Nauclea puberula Merr.,Nauclea,puberula,Merr.,,
153932100,Neonauclea wenzelii,Nauclea wenzelii Merr.,Nauclea,wenzelii,Merr.,,
153932386,Ochrosia apoensis,Neisosperma apoensis (Elmer) Fosberg & Sachet,Neisosperma,apoensis,(Elmer) Fosberg & Sachet,,
153932480,Tetrapilus palawanensis,Olea palawanensis Kiew,Olea,palawanensis,Kiew,,
153932742,Osmoxylon heterophyllum,Boerlagiodendron heterophyllum Merr.,Boerlagiodendron,heterophyllum,Merr.,,
153932910,Osmoxylon ramosii,Boerlagiodendron ramosii Merr.,Boerlagiodendron,ramosii,Merr.,,
153932932,Osmoxylon serratifolium,Boerlagiodendron serratifolium Elmer,Boerlagiodendron,serratifolium,Elmer,,
153933134,Osmoxylon simplicifolium,Boerlagiodendron simplicifolium Elmer,Boerlagiodendron,simplicifolium,Elmer,,
153956229,Pandanus umbonatus,Pandanus umbonatus forma vinaceicarpus Huynh,Pandanus,umbonatus forma vinaceicarpus,Huynh,,
153957202,Phyllanthus gigantifolius,Glochidion gigantifolium (Vidal) J.J.Sm.,Glochidion,gigantifolium,(Vidal) J.J.Sm.,,
154078882,Planchonella ridsdalei,Pouteria ridsdalei Vink,Pouteria,ridsdalei,Vink,,
154080081,Polyscias cenabrei,Arthrophyllum cenabrei Merr.,Arthrophyllum,cenabrei,Merr.,,
154081777,Praravinia sablanensis,Urophyllum sablanense Elmer,Urophyllum,sablanense,Elmer,,
154081777,Praravinia sablanensis,Williamsia sablanensis  (Elmer) Merr.,Williamsia,sablanensis ,(Elmer) Merr.,,
154082026,Pseuduvaria luzoniensis,Orophea luzoniensis Merr.,Orophea,luzoniensis,Merr.,,
154082026,Pseuduvaria luzoniensis,Pseuduvaria grandiflora Merr.,Pseuduvaria,grandiflora,Merr.,,
154082353,Psychotria arborescens,Grumilea arborescens (Elmer) Merr.,Grumilea,arborescens,(Elmer) Merr.,,
154086841,Psychotria gracilipes,Grumilea gracilipes (Merr.) Merr.,Grumilea,gracilipes,(Merr.) Merr.,,
154086841,Psychotria gracilipes,Grumilea isarogensis Merr.,Grumilea,isarogensis,Merr.,,
154086841,Psychotria gracilipes,Psychotria isarogensis (Merr.) Merr.,Psychotria,isarogensis,(Merr.) Merr.,,
154089174,Psychotria macgregorii,Grumilea macgregorii (Merr.) Merr.,Grumilea,macgregorii,(Merr.) Merr.,,
154091547,Psychotria mariguidonensis,Psychotria longipetiolata Merr.,Psychotria,longipetiolata,Merr.,,
154093547,Psychotria mindanaensis,Grumilea mindanaensis (Merr.) Merr.,Grumilea,mindanaensis,(Merr.) Merr.,,
154098415,Psychotria phanerophlebia,Grumilea phanerophlebia  (Merr.) Merr.,Grumilea,phanerophlebia ,(Merr.) Merr.,,
154100336,Psychotria plumeriifolia,Grumilea plumeriifolia (Elmer) Merr.,Grumilea,plumeriifolia,(Elmer) Merr.,,
154100673,Psychotria pyramidata,Grumilea pyramidata (Elmer) Merr.,Grumilea,pyramidata,(Elmer) Merr.,,
154103223,Psychotria yatesii,Grumilea yatesii Merr.,Grumilea,yatesii,Merr.,,
154179418,Heptapleurum acuminatissimum,Schefflera acuminatissima Merr.,Schefflera,acuminatissima,Merr.,,
154179427,Heptapleurum alvarezii,Schefflera todayensis Elmer,Schefflera,todayensis,Elmer,,
154179427,Heptapleurum alvarezii,Schefflera alvarezii Merr.,Schefflera,alvarezii,Merr.,,
154179438,Heptapleurum angilogense,Schefflera angilogensis Merr.,Schefflera,angilogensis,Merr.,,
154179500,Heptapleurum banahaense,Schefflera banahaensis Merr.,Schefflera,banahaensis,Merr.,,
154179507,Heptapleurum benguetense,Schefflera benguetensis Merr.,Schefflera,benguetensis,Merr.,,
154179514,Heptapleurum binuangense,Schefflera binuangensis C.B.Rob.,Schefflera,binuangensis,C.B.Rob.,,
154179552,Heptapleurum catanduanense,Brassaia catanduanensis (Merr.) Hutch.,Brassaia,catanduanensis,(Merr.) Hutch.,,
154179552,Heptapleurum catanduanense,Schefflera mellifera Elmer ex Merr.,Schefflera,mellifera,Elmer ex Merr.,,
154179552,Heptapleurum catanduanense,Cephaloschefflera catanduanensis (Merr.) Merr.,Cephaloschefflera,catanduanensis,(Merr.) Merr.,,
154179552,Heptapleurum catanduanense,Schefflera catanduanensis Merr.,Schefflera,catanduanensis,Merr.,,
154179569,Heptapleurum caudatum,Schefflera pentaphylla Elmer,Schefflera,pentaphylla,Elmer,,
154179569,Heptapleurum caudatum,Schefflera caudata (S.Vidal) Merr. &amp; Rolfe,Schefflera,caudata,(S.Vidal) Merr. &amp; Rolfe,,
154179581,Heptapleurum cinnamomeum,Brassaia cinnamomea (Merr.) Hutch,Brassaia,cinnamomea,(Merr.) Hutch,,
154179581,Heptapleurum cinnamomeum,Cephaloschefflera cinnamomea (Merr.) Merr.,Cephaloschefflera,cinnamomea,(Merr.) Merr.,,
154179581,Heptapleurum cinnamomeum,Schefflera cinnamomea Merr.,Schefflera,cinnamomea,Merr.,,
154179622,Heptapleurum clementis,Schefflera clementis Merr.,Schefflera,clementis,Merr.,,
154179647,Heptapleurum crassissimum,Cephaloschefflera crassissima (Merr.) Merr.,Cephaloschefflera,crassissima,(Merr.) Merr.,,
154179647,Heptapleurum crassissimum,Brassaia crassissima (Merr.) Hutch.,Brassaia,crassissima,(Merr.) Hutch.,,
154179647,Heptapleurum crassissimum,Schefflera crassissima Merr.,Schefflera,crassissima,Merr.,,
154179665,Heptapleurum elliptifoliolum,Schefflera aurantiicarpa Elmer ex Merr.,Schefflera,aurantiicarpa,Elmer ex Merr.,,
154179665,Heptapleurum elliptifoliolum,Schefflera elliptifoliola Merr.,Schefflera,elliptifoliola,Merr.,,
154179672,Heptapleurum foxworthyi,Schefflera foxworthyi Merr.,Schefflera,foxworthyi,Merr.,,
154179704,Heptapleurum gigantifolium,Schefflera gigantifolia Merr.,Schefflera,gigantifolia,Merr.,,
154179748,Heptapleurum macranthum,Schefflera mindanaensis Merr.,Schefflera,mindanaensis,Merr.,,
154179748,Heptapleurum macranthum,Schefflera macrantha Merr.,Schefflera,macrantha,Merr.,,
154179756,Heptapleurum merrillii,Schefflera merrillii Elmer,Schefflera,merrillii,Elmer,,
154179778,Heptapleurum minutipetiolatum,Schefflera minutipetiolata Frodin,Schefflera,minutipetiolata,Frodin,,
154179802,Heptapleurum multiramosum,Agalma multiramosum (Elmer) Hutch.,Agalma,multiramosum,(Elmer) Hutch.,,
154179802,Heptapleurum multiramosum,Agalma perlucidum (Elmer) Hutch.,Agalma,perlucidum,(Elmer) Hutch.,,
154179802,Heptapleurum multiramosum,Schefflera perlucida Elmer,Schefflera,perlucida,Elmer,,
154179802,Heptapleurum multiramosum,Schefflera multiramosa Elmer,Schefflera,multiramosa,Elmer,,
154179858,Heptapleurum oblongifolium,Brassaia albida (Merr.) Hutch.,Brassaia,albida,(Merr.) Hutch.,,
154179858,Heptapleurum oblongifolium,Brassaia oblongifolia (Merr.) Hutch.,Brassaia,oblongifolia,(Merr.) Hutch.,,
154179858,Heptapleurum oblongifolium,Cephaloschefflera albida (Merr.) Merr.,Cephaloschefflera,albida,(Merr.) Merr.,,
154179858,Heptapleurum oblongifolium,Cephaloschefflera oblongifolia (Merr.) Merr.,Cephaloschefflera,oblongifolia,(Merr.) Merr.,,
154179858,Heptapleurum oblongifolium,Schefflera albida Merr.,Schefflera,albida,Merr.,,
154179858,Heptapleurum oblongifolium,Schefflera oblongifolia Merr.,Schefflera,oblongifolia,Merr.,,
154179897,Heptapleurum obtusifolium,Schefflera obtusifolia Merr.,Schefflera,obtusifolia,Merr.,,
154179907,Heptapleurum ovoideum,Brassaia apoensis (Elmer) Hutch.,Brassaia,apoensis,(Elmer) Hutch.,,
154179907,Heptapleurum ovoideum,Cephaloschefflera apoensis (Elmer) Merr.,Cephaloschefflera,apoensis,(Elmer) Merr.,,
154179907,Heptapleurum ovoideum,Cephaloschefflera ovoidea (Merr.) Merr.,Cephaloschefflera,ovoidea,(Merr.) Merr.,,
154179907,Heptapleurum ovoideum,Schefflera apoensis Elmer,Schefflera,apoensis,Elmer,,
154179907,Heptapleurum ovoideum,Schefflera ovoidea Merr.,Schefflera,ovoidea,Merr.,,
154179933,Heptapleurum santosii,Schefflera santosii Merr.,Schefflera,santosii,Merr.,,
154179950,Heptapleurum stellulatum,Schefflera stellulata Merr.,Schefflera,stellulata,Merr.,,
154180077,Heptapleurum urdanetense,Schefflera urdanetensis Elmer,Schefflera,urdanetensis,Elmer,,
154180084,Schleinitzia megaladenia,Albizia megaladenia Merr.,Albizia,megaladenia,Merr.,,
154180084,Schleinitzia megaladenia,Albizia megaladenia Merr.,Albizia,megaladenia,Merr.,,
154342800,Stemonurus gitingensis,Urandra gitingensis Elmer,Urandra,gitingensis,Elmer,,
154343117,Syzygium abbreviatum,Eugenia abbreviata Elmer,Eugenia,abbreviata,Elmer,,
