species,lat,lon,country,year
Pseudobatos horkelii,-34.314193,-53.689474,Uruguay,2024.0
Pseudobatos horkelii,-33.675722,-53.364142,Brazil,2024.0
Pseudobatos horkelii,-33.925979,-53.582545,Uruguay,2024.0
Pseudobatos horkelii,-33.866583,-53.418916,Uruguay,2024.0
Pseudobatos horkelii,-23.054817,-43.207472,Brazil,2024.0
Pseudobatos horkelii,-36.300031,-56.625815,Argentina,2024.0
Pseudobatos horkelii,-36.32213,-56.790082,Argentina,2024.0
Pseudobatos horkelii,-36.390169,-56.628695,Argentina,2024.0
Pseudobatos horkelii,-36.229634,-56.726224,Argentina,2024.0
Pseudobatos horkelii,-24.776301,-47.494754,Brazil,2024.0
Pseudobatos horkelii,-33.878779,-53.492839,Uruguay,2024.0
Pseudobatos horkelii,-24.69792,-47.5932,Brazil,2024.0
Pseudobatos horkelii,-22.829133,-43.192924,Brazil,2023.0
Pseudobatos horkelii,-22.955837,-43.057437,Brazil,2023.0
Pseudobatos horkelii,-22.964819,-43.048579,Brazil,2023.0
Pseudobatos horkelii,-22.882008,-41.965507,Brazil,2023.0
Pseudobatos horkelii,-22.994074,-41.981158,Brazil,2023.0
Pseudobatos horkelii,-29.875379,-50.092964,Brazil,2023.0
Pseudobatos horkelii,-23.794981,-45.535573,Brazil,2023.0
Pseudobatos horkelii,-36.726751,-56.699266,Argentina,2023.0
Pseudobatos horkelii,-23.648941,-45.805069,Brazil,2023.0
Pseudobatos horkelii,-37.881004,-57.405614,Argentina,2022.0
Pseudobatos horkelii,-22.728631,-41.908834,Brazil,2022.0
Pseudobatos horkelii,-37.830201,-57.59882,Argentina,2022.0
Pseudobatos horkelii,-32.116174,-52.10843,Brazil,2022.0
Pseudobatos horkelii,-37.985409,-57.513569,Argentina,2021.0
Pseudobatos horkelii,-37.807999,-57.476631,Argentina,2021.0
Pseudobatos horkelii,-37.946899,-57.489582,Argentina,2021.0
Pseudobatos horkelii,-38.945633,-61.871539,Argentina,2021.0
Pseudobatos horkelii,-20.202153,-40.230888,Brazil,2021.0
Pseudobatos horkelii,-30.124401,-50.159435,Brazil,2020.0
Pseudobatos horkelii,-38.081087,-57.507597,Argentina,2019.0
Pseudobatos horkelii,-38.102069,-57.413776,Argentina,2019.0
Pseudobatos horkelii,-27.278552,-48.375147,Brazil,2019.0
Pseudobatos horkelii,-22.809759,-42.08547,Brazil,2018.0
Pseudobatos horkelii,-22.848173,-43.110061,Brazil,2018.0
Pseudobatos horkelii,-36.219937,-56.60353,Argentina,2016.0
Pseudobatos horkelii,-38.7861,-59.5288,Argentina,2013.0
Pseudobatos horkelii,-29.117,-49.333,Brazil,2008.0
Pseudobatos horkelii,-23.506,-45.034,Brazil,2008.0
Pseudobatos horkelii,-25.333333,-45.716667,Brazil,1995.0
Pseudobatos horkelii,-38.983334,-58.983334,Argentina,1978.0
Pseudobatos horkelii,-22.45,-41.75,Brazil,1975.0
Pseudobatos horkelii,-31.083334,-50.666668,Brazil,1973.0
Pseudobatos horkelii,-29.983334,-50.0,Brazil,1973.0
Pseudobatos horkelii,-31.15,-50.716667,Brazil,1972.0
Pseudobatos horkelii,-31.75,-51.433333,Brazil,1972.0
Pseudobatos horkelii,-33.35,-52.816667,Brazil,1972.0
Pseudobatos horkelii,-30.25,-50.15,Brazil,1972.0
Pseudobatos horkelii,-31.45,-51.083333,Brazil,1972.0
Pseudobatos horkelii,-34.566667,-53.933333,Uruguay,1972.0
Pseudobatos horkelii,-32.283333,-51.516667,Brazil,1972.0
Pseudobatos horkelii,-29.333334,-49.716667,Brazil,1971.0
Pseudobatos horkelii,-30.4,-50.283333,Brazil,1971.0
Pseudobatos horkelii,-29.75,-50.016666,Brazil,1970.0
Pseudobatos horkelii,-32.183334,-52.116665,Brazil,1970.0
Pseudobatos horkelii,-32.200001,-52.166668,Brazil,1969.0
Pseudobatos horkelii,-31.766667,-51.9,Brazil,1968.0
Pseudobatos horkelii,-34.083333,-52.333333,Brazil,1966.0
Pseudobatos horkelii,-8.06707,-34.86226,Brazil,1867.0
Pseudobatos horkelii,-22.90295,-43.17387,Brazil,1862.0
Pseudobatos horkelii,-13.016667,-38.5,Brazil,1844.0
Pseudobatos horkelii,-23.0,-43.283,Brazil,
Pseudobatos horkelii,-10.0,-30.0,Brazil,
Arius festinus,-15.833611,48.714444,Madagascar,1994.0
Arius uncinatus,-14.696944,48.131667,Madagascar,
Arius uncinatus,-14.883333,47.983333,Madagascar,
Mustelus fasciatus,49.2241,-2.01976,Jersey,2012.0
Mustelus fasciatus,-34.6,-54.1,Uruguay,2008.0
Mustelus fasciatus,-30.383333,-50.283333,Brazil,1996.0
Mustelus fasciatus,-39.066666,-59.950001,Argentina,1978.0
Mustelus fasciatus,-38.983334,-58.983334,Argentina,1978.0
Mustelus fasciatus,-29.983334,-50.0,Brazil,1973.0
Mustelus fasciatus,-31.283333,-51.0,Brazil,1970.0
Mustelus fasciatus,-29.75,-50.016666,Brazil,1970.0
Mustelus fasciatus,-32.183334,-52.116665,Brazil,1970.0
Mustelus fasciatus,-29.883333,-50.066666,Brazil,1964.0
Mustelus fasciatus,-29.985543,-50.11204,Brazil,1944.0
Mustelus fasciatus,-34.869606,-56.160877,Uruguay,1887.0
Mustelus fasciatus,-32.10067,-52.08826,Brazil,1865.0
Mustelus fasciatus,-38.03,-57.48,Argentina,
Urotrygon microphthalmum,6.27271,-54.5723,Suriname,2016.0
Urotrygon microphthalmum,5.15,-52.2,French Guiana,1977.0
Urotrygon microphthalmum,6.133333,-54.45,Suriname,1976.0
Urotrygon microphthalmum,-4.8,-51.8,Brazil,1976.0
Urotrygon microphthalmum,4.75,-51.583333,French Guiana,1976.0
Urotrygon microphthalmum,1.43,-48.23,Brazil,1975.0
Urotrygon microphthalmum,4.7,-51.47,French Guiana,1975.0
Urotrygon microphthalmum,4.43,-50.92,Brazil,1975.0
Urotrygon microphthalmum,6.35,-54.966667,Suriname,1974.0
Urotrygon microphthalmum,8.5,-59.5,Guyana,1969.0
Urotrygon microphthalmum,6.37,-55.37,Suriname,1969.0
Urotrygon microphthalmum,6.37,-54.75,Suriname,1969.0
Urotrygon microphthalmum,6.666667,-55.066667,Suriname,1968.0
Urotrygon microphthalmum,5.095833,-52.1875,French Guiana,1968.0
Urotrygon microphthalmum,1.768056,-48.350278,Brazil,1968.0
Urotrygon microphthalmum,6.25,-54.75,Suriname,1967.0
Urotrygon microphthalmum,6.73,-54.79,Suriname,1963.0
Urotrygon microphthalmum,6.19,-55.69,Suriname,1963.0
Urotrygon microphthalmum,6.91,-57.79,Guyana,1963.0
Urotrygon microphthalmum,9.24,-60.44,Venezuela (Bolivarian Republic of),1958.0
Urotrygon microphthalmum,9.66,-60.83,Venezuela (Bolivarian Republic of),1958.0
Urotrygon microphthalmum,2.53,-49.18,Brazil,1958.0
Urotrygon microphthalmum,9.2167,-60.1833,Venezuela (Bolivarian Republic of),1958.0
Urotrygon microphthalmum,2.966667,-49.733333,Brazil,1957.0
Urotrygon microphthalmum,6.34583,-54.942,Suriname,1957.0
Urotrygon microphthalmum,2.58,-49.31,Brazil,1957.0
Urotrygon microphthalmum,2.53,-49.28,Brazil,1957.0
Urotrygon microphthalmum,6.0333,-53.6833,Suriname,1957.0
Urotrygon microphthalmum,1.1,-47.91,Brazil,1936.0
Urotrygon microphthalmum,6.15,-58.0,Guyana,
Urotrygon microphthalmum,6.27,-55.0,Suriname,
Urotrygon microphthalmum,3.92404,-53.23477,French Guiana,
Sympterygia acuta,-36.341688,-56.703963,Argentina,2026.0
Sympterygia acuta,-34.729224,-54.010171,Uruguay,2026.0
Sympterygia acuta,-38.981634,-61.27375,Argentina,2026.0
Sympterygia acuta,-36.706622,-56.740293,Argentina,2026.0
Sympterygia acuta,-34.727632,-55.611549,Uruguay,2025.0
Sympterygia acuta,-38.89785,-61.391953,Argentina,2025.0
Sympterygia acuta,-33.880587,-53.425942,Uruguay,2024.0
Sympterygia acuta,-36.320155,-56.633677,Argentina,2024.0
Sympterygia acuta,-34.61368,-55.607467,Uruguay,2024.0
Sympterygia acuta,-38.904884,-60.242673,Argentina,2024.0
Sympterygia acuta,-34.390396,-53.632798,Uruguay,2023.0
Sympterygia acuta,-37.845844,-57.542905,Argentina,2023.0
Sympterygia acuta,-29.869472,-50.088203,Brazil,2023.0
Sympterygia acuta,-34.868968,-56.039679,Uruguay,2023.0
Sympterygia acuta,-34.737238,-55.746732,Uruguay,2023.0
Sympterygia acuta,-34.88337,-54.848919,Uruguay,2023.0
Sympterygia acuta,-39.103319,-61.520814,Argentina,2023.0
Sympterygia acuta,-38.82906,-61.509181,Argentina,2022.0
Sympterygia acuta,-38.809827,-61.59095,Argentina,2022.0
Sympterygia acuta,-32.145882,-52.166417,Brazil,2022.0
Sympterygia acuta,-32.162021,-52.187895,Brazil,2022.0
Sympterygia acuta,-34.914055,-55.224045,Uruguay,2022.0
Sympterygia acuta,-38.885717,-61.279179,Argentina,2022.0
Sympterygia acuta,-29.458935,-49.740141,Brazil,2022.0
Sympterygia acuta,-39.097705,-61.407762,Argentina,2022.0
Sympterygia acuta,-34.61896,-54.144088,Uruguay,2021.0
Sympterygia acuta,-36.658469,-56.785161,Argentina,2021.0
Sympterygia acuta,-36.540371,-56.620601,Argentina,2020.0
Sympterygia acuta,-34.643875,-55.663287,Uruguay,2020.0
Sympterygia acuta,-38.019358,-57.46512,Argentina,2020.0
Sympterygia acuta,-40.63709,-64.948068,Argentina,2020.0
Sympterygia acuta,-38.187236,-57.577188,Argentina,2019.0
Sympterygia acuta,-37.07536,-56.909446,Argentina,2019.0
Sympterygia acuta,-36.635892,-56.781056,Argentina,2019.0
Sympterygia acuta,-36.755905,-56.760555,Argentina,2019.0
Sympterygia acuta,-36.645985,-56.667356,Argentina,2019.0
Sympterygia acuta,-36.686629,-56.619476,Argentina,2019.0
Sympterygia acuta,-36.756786,-56.689285,Argentina,2019.0
Sympterygia acuta,-36.447934,-56.607474,Argentina,2019.0
Sympterygia acuta,-38.009133,-57.4131,Argentina,2018.0
Sympterygia acuta,-38.833,-59.266,Argentina,2018.0
Sympterygia acuta,-38.933686,-60.294398,Argentina,2017.0
Sympterygia acuta,-22.394694,-41.775111,Brazil,2014.0
Sympterygia acuta,-38.7861,-59.5288,Argentina,2013.0
Sympterygia acuta,-37.76,-57.39,Argentina,2012.0
Sympterygia acuta,-22.374,-41.721,Brazil,2010.0
Sympterygia acuta,-29.0445,-49.2921,Brazil,2009.0
Sympterygia acuta,-24.04,-46.354,Brazil,2002.0
Sympterygia acuta,-23.971,-46.332,Brazil,2002.0
Sympterygia acuta,-29.983334,-50.099998,Brazil,1996.0
Sympterygia acuta,-30.66695,-50.353167,Brazil,1996.0
Sympterygia acuta,-30.7522,-50.3943,Brazil,1996.0
Sympterygia acuta,-31.783333,-51.233333,Brazil,1980.0
Sympterygia acuta,-31.783333,-41.233333,Brazil,1980.0
Sympterygia acuta,-32.05524,-52.07891,Brazil,1979.0
Sympterygia acuta,-39.066666,-59.950001,Argentina,1978.0
Sympterygia acuta,-29.333334,-49.566666,Brazil,1973.0
Sympterygia acuta,-31.083334,-50.666668,Brazil,1973.0
Sympterygia acuta,-33.366667,-52.783333,Brazil,1972.0
Sympterygia acuta,-32.966667,-52.45,Brazil,1972.0
Sympterygia acuta,-30.816667,-50.466667,Brazil,1972.0
Sympterygia acuta,-31.15,-50.716667,Brazil,1972.0
Sympterygia acuta,-31.75,-51.433333,Brazil,1972.0
Sympterygia acuta,-33.766667,-53.283333,Brazil,1972.0
Sympterygia acuta,-30.25,-50.15,Brazil,1972.0
Sympterygia acuta,-31.45,-51.083333,Brazil,1972.0
Sympterygia acuta,-34.083333,-53.5,Uruguay,1972.0
Sympterygia acuta,-32.083333,-51.916667,Brazil,1972.0
Sympterygia acuta,-32.966667,-52.5,Brazil,1972.0
Sympterygia acuta,-28.023889,-48.613611,Brazil,1970.0
Sympterygia acuta,-27.4,-48.450001,Brazil,1970.0
Sympterygia acuta,-32.25,-52.116665,Brazil,1969.0
Sympterygia acuta,-32.116667,-51.066667,Brazil,1968.0
Sympterygia acuta,-41.4,-64.433333,Argentina,1966.0
Sympterygia acuta,-41.65,-63.833333,Argentina,1966.0
Sympterygia acuta,-35.42438,-56.20058,Uruguay,1872.0
Sympterygia acuta,-32.0126,-52.04905,Brazil,
Sympterygia acuta,-43.316667,-65.333333,Argentina,
Sympterygia acuta,-43.316667,-65.033333,Argentina,
Sympterygia acuta,-43.178519,-64.799044,Argentina,
Sympterygia acuta,-23.02118,-43.23978,Brazil,
Sympterygia acuta,-37.53333,-57.31667,Argentina,
Sympterygia acuta,-35.69727,-64.53239,Argentina,
Characodon lateralis,24.639417,-104.835111,Mexico,2009.0
Characodon lateralis,23.939022,-104.274533,Mexico,2008.0
Characodon lateralis,23.953056,-104.270833,Mexico,2007.0
Characodon lateralis,24.3,-104.533333,Mexico,2005.0
Characodon lateralis,24.222778,-104.507778,Mexico,2005.0
Characodon lateralis,24.030833,-104.561667,Mexico,2005.0
Characodon lateralis,23.846767,-104.176667,Mexico,2003.0
Characodon lateralis,25.99303,-105.838852,Mexico,2003.0
Characodon lateralis,23.8515,-104.178333,Mexico,1987.0
Characodon lateralis,24.418333,-104.596667,Mexico,1982.0
Characodon lateralis,24.036667,-104.25,Mexico,1982.0
Characodon lateralis,24.466667,-104.75,Mexico,1982.0
Characodon lateralis,23.927778,-104.535,Mexico,1981.0
Characodon lateralis,24.1725,-104.706111,Mexico,1981.0
Characodon lateralis,23.75,-104.366667,Mexico,1980.0
Characodon lateralis,24.068333,-104.646667,Mexico,1975.0
Characodon lateralis,24.333333,-104.75,Mexico,1969.0
Characodon lateralis,24.166667,-104.633333,Mexico,1969.0
Characodon lateralis,24.0,-104.460833,Mexico,1966.0
Characodon lateralis,23.965,-104.661667,Mexico,1963.0
Characodon lateralis,23.936944,-104.554444,Mexico,1963.0
Characodon lateralis,24.033333,-104.366667,Mexico,1961.0
Characodon lateralis,23.481944,-104.3725,Mexico,1954.0
Characodon lateralis,24.252778,-104.713889,Mexico,1952.0
Characodon lateralis,24.083333,-104.5,Mexico,1949.0
Characodon lateralis,24.083333,-104.75,Mexico,1903.0
Characodon lateralis,36.767387,137.46935,Japan,
Chirostoma bartoni,19.883333,-101.066666,Mexico,1991
Chirostoma bartoni,20.386111,-101.201944,Mexico,1986
Chirostoma bartoni,20.366667,-101.466667,Mexico,1969
Chirostoma bartoni,19.654479,-101.549173,Mexico,1955
Chirostoma bartoni,20.370247,-101.43146,Mexico,1932
Chirostoma bartoni,19.284903,-99.52193,Mexico,1903
Atelopus varius,9.098041,-83.208242,Costa Rica,2026
Atelopus varius,9.117831,-83.31106,Costa Rica,2026
Atelopus varius,9.040533,-83.272304,Costa Rica,2026
Atelopus varius,9.08791,-83.381179,Costa Rica,2026
Atelopus varius,9.187317,-83.232558,Costa Rica,2026
Atelopus varius,9.197893,-83.266432,Costa Rica,2026
Atelopus varius,9.231715,-83.681813,Costa Rica,2026
Atelopus varius,9.592248,-83.516743,Costa Rica,2025
Atelopus varius,8.412482,-81.16431,Panama,2025
Atelopus varius,9.307912,-83.600443,Costa Rica,2025
Atelopus varius,9.34666,-83.709657,Costa Rica,2025
Atelopus varius,9.157345,-83.380911,Costa Rica,2025
Atelopus varius,8.846161,-83.431391,Costa Rica,2025
Atelopus varius,8.887458,-83.424601,Costa Rica,2025
Atelopus varius,9.374353,-83.680511,Costa Rica,2025
Atelopus varius,9.3824,-83.628738,Costa Rica,2024
Atelopus varius,8.709888,-80.090691,Panama,2024
Atelopus varius,9.268221,-83.522493,Costa Rica,2024
Atelopus varius,8.671585,-83.507832,Costa Rica,2024
Atelopus varius,8.724229,-81.213513,Panama,2024
Atelopus varius,8.738125,-81.328909,Panama,2024
Atelopus varius,9.216387,-83.784026,Costa Rica,2024
Atelopus varius,9.29293,-83.433555,Costa Rica,2024
Atelopus varius,8.998685,-82.806841,Costa Rica,2022
Atelopus varius,8.825367,-82.91897,Costa Rica,2022
Atelopus varius,8.800105,-82.956771,Costa Rica,2022
Atelopus varius,8.857974,-82.888545,Costa Rica,2022
Atelopus varius,8.869266,-82.629029,Costa Rica,2022
Atelopus varius,8.905438,-82.720955,Costa Rica,2022
Atelopus varius,8.873981,-82.839387,Costa Rica,2022
Atelopus varius,8.43812,-81.373508,Panama,2022
Atelopus varius,9.030752,-83.212439,Costa Rica,2022
Atelopus varius,9.003064,-83.000767,Costa Rica,2022
Atelopus varius,9.001053,-83.090474,Costa Rica,2022
Atelopus varius,9.196073,-83.067472,Costa Rica,2022
Atelopus varius,9.076153,-83.117197,Costa Rica,2022
Atelopus varius,8.948514,-82.984432,Costa Rica,2021
Atelopus varius,8.757334,-81.163856,Panama,2020
Atelopus varius,9.408814,-83.541712,Costa Rica,2020
Atelopus varius,8.970769,-82.949377,Costa Rica,2017
Atelopus varius,8.6453,-81.0357,Panama,2016
Atelopus varius,8.517191,-81.067889,Panama,2012
Atelopus varius,8.686676,-80.437788,Panama,2010
Atelopus varius,9.51801,-84.306745,Costa Rica,2005
Atelopus varius,9.468047,-84.21227,Costa Rica,2005
Atelopus varius,8.7333,-79.5833,Panama,1994
Atelopus varius,8.95,-79.55,Panama,1994
Atelopus varius,8.7481,-82.2167,Panama,1992
Atelopus varius,8.96667,-83.46667,Costa Rica,1990
Atelopus varius,10.0,-84.06667,Costa Rica,1990
Atelopus varius,9.26667,-78.96667,Panama,1988
Atelopus varius,10.2,-84.0,Costa Rica,1986
Atelopus varius,10.43333,-84.0,Costa Rica,1986
Atelopus varius,9.82516,-83.413,Costa Rica,1985
Atelopus varius,9.15,-82.93333,Costa Rica,1984
Atelopus varius,10.322046,-84.978323,Costa Rica,1984
Atelopus varius,10.43207,-84.10106,Costa Rica,1983
Atelopus varius,10.1,-83.433333,Costa Rica,1983
Atelopus varius,8.770568,-82.207959,Panama,1979
Atelopus varius,8.849366,-82.350352,Panama,1979
Atelopus varius,7.91241,-77.663932,Panama,1978
Atelopus varius,8.0,-80.916667,Panama,1978
Atelopus varius,8.69885,-82.612439,Panama,1977
Atelopus varius,9.473278,-78.959181,Panama,1977
Atelopus varius,10.320206,-84.820331,Costa Rica,1977
Atelopus varius,9.89041,-84.0763,Costa Rica,1976
Atelopus varius,8.8391,-82.765294,Panama,1976
Atelopus varius,9.311062,-83.773266,Costa Rica,1976
Atelopus varius,8.838422,-82.725109,Panama,1976
Atelopus varius,10.06704,-83.984743,Costa Rica,1976
Atelopus varius,8.74241,-82.94272,Costa Rica,1975
Atelopus varius,8.69,-79.92,Panama,1969
Atelopus varius,9.76667,-83.76667,Costa Rica,1966
Atelopus varius,9.4804937,-83.6816917,Costa Rica,1966
Atelopus varius,10.0963924,-84.0610573,Costa Rica,1966
Peltophryne fluviatica,19.5047,-71.1878,Dominican Republic,1971
Peltophryne fluviatica,19.467337,-71.3255552,Dominican Republic,1971
Leptophryne cruentata,-6.614304,106.800283,Indonesia,2025.0
Leptophryne cruentata,-6.654974,106.831779,Indonesia,2025.0
Leptophryne cruentata,-6.630899,106.938714,Indonesia,2025.0
Leptophryne cruentata,-6.72003,106.866465,Indonesia,2025.0
Leptophryne cruentata,-6.950184,106.802147,Indonesia,2025.0
Leptophryne cruentata,-6.656606,106.651276,Indonesia,2025.0
Leptophryne cruentata,-6.605197,106.647753,Indonesia,2025.0
Leptophryne cruentata,-6.730161,106.633462,Indonesia,2025.0
Leptophryne cruentata,-6.614099,106.698487,Indonesia,2025.0
Leptophryne cruentata,-6.764713,106.795412,Indonesia,2025.0
Leptophryne cruentata,-6.862955,106.920172,Indonesia,2024.0
Leptophryne cruentata,-6.914386,106.983062,Indonesia,2024.0
Leptophryne cruentata,-6.807394,106.912784,Indonesia,2024.0
Leptophryne cruentata,-6.951038,106.898649,Indonesia,2024.0
Leptophryne cruentata,-6.849702,106.977809,Indonesia,2024.0
Leptophryne cruentata,-6.657566,107.14221,Indonesia,2024.0
Leptophryne cruentata,-6.988254,106.956777,Indonesia,2023.0
Leptophryne cruentata,-6.925754,106.825041,Indonesia,2022.0
Leptophryne cruentata,-6.694985,106.425353,Indonesia,2022.0
Leptophryne cruentata,-6.698302,106.959652,Indonesia,2021.0
Allobates chalcopis,14.81397,-61.12355,Martinique,2014.0
Allobates chalcopis,14.78199,-61.18826,Martinique,2011.0
Allobates chalcopis,14.72657,-61.11508,Martinique,1997.0
Allobates chalcopis,14.6667,-61.0,Martinique,1992.0
Allobates chalcopis,14.642697,-61.014324,Martinique,
Gastrotheca christiani,-23.7833,-64.7833,Argentina,1970
Gastrotheca christiani,-26.08333,-64.76667,Argentina,1970
Gastrotheca christiani,-23.4667,-64.9833,Argentina,1968
Gastrotheca christiani,-23.4,-65.0,Argentina,1968
Agalychnis lemur,10.144888,-83.523189,Costa Rica,2026
Agalychnis lemur,10.159393,-83.443224,Costa Rica,2026
Agalychnis lemur,10.04981,-83.523662,Costa Rica,2026
Agalychnis lemur,10.182298,-83.566473,Costa Rica,2026
Agalychnis lemur,8.749715,-80.174,Panama,2026
Agalychnis lemur,8.78378,-80.155909,Panama,2025
Agalychnis lemur,10.028125,-83.55912,Costa Rica,2025
Agalychnis lemur,10.166957,-83.458607,Costa Rica,2025
Agalychnis lemur,8.530663,-81.189624,Panama,2025
Agalychnis lemur,8.778732,-80.110998,Panama,2025
Agalychnis lemur,9.884661,-83.046926,Costa Rica,2025
Agalychnis lemur,10.135503,-83.418603,Costa Rica,2025
Agalychnis lemur,10.064101,-83.559054,Costa Rica,2025
Agalychnis lemur,8.504845,-81.058296,Panama,2025
Agalychnis lemur,10.032055,-83.282616,Costa Rica,2025
Agalychnis lemur,10.035524,-83.66016,Costa Rica,2025
Agalychnis lemur,8.600475,-80.168115,Panama,2025
Agalychnis lemur,8.63181,-80.047825,Panama,2025
Agalychnis lemur,10.078186,-83.036687,Costa Rica,2025
Agalychnis lemur,9.883026,-83.059975,Costa Rica,2024
Agalychnis lemur,9.828093,-83.144902,Costa Rica,2024
Agalychnis lemur,9.888287,-83.151932,Costa Rica,2024
Agalychnis lemur,9.838014,-83.376145,Costa Rica,2024
Agalychnis lemur,8.40577,-81.070764,Panama,2024
Agalychnis lemur,9.952329,-83.005042,Costa Rica,2023
Agalychnis lemur,9.98475,-83.072653,Costa Rica,2023
Agalychnis lemur,9.814726,-83.161013,Costa Rica,2023
Agalychnis lemur,9.478462,-79.479277,Panama,2023
Agalychnis lemur,8.683567,-80.033374,Panama,2022
Agalychnis lemur,9.80526,-83.006544,Costa Rica,2022
Agalychnis lemur,9.995683,-83.181195,Costa Rica,2022
Agalychnis lemur,9.828411,-83.284255,Costa Rica,2022
Agalychnis lemur,10.011725,-83.428084,Costa Rica,2022
Agalychnis lemur,10.171684,-83.75147,Costa Rica,2017
Agalychnis lemur,8.6531,-81.0337,Panama,2016
Agalychnis lemur,8.483,-77.567,Panama,2012
Agalychnis lemur,8.476,-77.547,Panama,2012
Agalychnis lemur,8.6694,-80.6,Panama,2005
Agalychnis lemur,8.71667,-79.9,Panama,1988
Agalychnis lemur,8.7,-82.28333,Panama,1988
Agalychnis lemur,10.33333,-84.75,Costa Rica,1987
Agalychnis lemur,10.04,-83.99,Costa Rica,1976
Agalychnis lemur,9.936912,-83.592064,Costa Rica,1975
Agalychnis lemur,10.07,-83.97,Costa Rica,1973
Agalychnis lemur,10.2625,-84.175,Costa Rica,1971
Agalychnis lemur,9.79528,-84.398,Costa Rica,1971
Agalychnis lemur,9.77,-83.8,Costa Rica,1969
Agalychnis lemur,9.95,-84.3833,Costa Rica,1967
Agalychnis lemur,8.6,-80.316667,Panama,1965
Agalychnis lemur,9.43,-83.05,Costa Rica,1964
Agalychnis lemur,10.2167,-84.1833,Costa Rica,1961
Eleutherodactylus amadeus,18.553094,-74.171676,Haiti,2015
Eleutherodactylus amadeus,18.37,-74.03,Haiti,1985
Eleutherodactylus amadeus,18.3497,-74.0106,Haiti,1985
Eleutherodactylus apostates,18.3497,-74.0106,Haiti,1985.0
Eleutherodactylus apostates,18.4342149,-74.0976072,Haiti,1984.0
Eleutherodactylus apostates,18.41118,-73.821,Haiti,1979.0
Eleutherodactylus apostates,18.4986,-74.1,Haiti,1971.0
Eleutherodactylus apostates,19.94111,-72.6896,Haiti,
Eleutherodactylus bakeri,18.411716,-74.0834068,Haiti,1984
Eleutherodactylus bakeri,18.4986,-74.1,Haiti,1971
Eleutherodactylus bakeri,18.3794,-74.0269,Haiti,1969
Eleutherodactylus bakeri,18.417482,-72.301264,Haiti,1961
Eleutherodactylus bakeri,19.85,-72.58333,Haiti,1934
Eleutherodactylus brevirostris,18.3497,-74.0106,Haiti,1985
Eleutherodactylus brevirostris,18.37,-74.03,Haiti,1985
Eleutherodactylus brevirostris,18.411716,-74.0834068,Haiti,1984
Eleutherodactylus brevirostris,18.4986,-74.1,Haiti,1971
Eleutherodactylus brevirostris,18.4667,-74.0,Haiti,1934
Eleutherodactylus caribe,18.5415424,-74.4178477,Haiti,1991
Eleutherodactylus chlorophenax,18.3489191,-74.0104051,Haiti,1985
Eleutherodactylus chlorophenax,18.49,-74.1,Haiti,1971
Craugastor coffeus,15.5611,-88.2917,Honduras,2007.0
Craugastor coffeus,15.0825,-88.934667,Honduras,1998.0
Craugastor coffeus,15.0,-89.0,Honduras,
Eleutherodactylus corona,18.30366,-74.06015,Haiti,1991
Eleutherodactylus corona,18.27,-73.88,Haiti,1991
Eleutherodactylus darlingtoni,18.3269,-72.2525,Haiti,1984
Eleutherodactylus darlingtoni,18.36667,-71.98333,Haiti,1934
Eleutherodactylus darlingtoni,18.6687,-72.3068,Haiti,1934
Eleutherodactylus dolomedes,18.30366,-74.06015,Haiti,1991
Eleutherodactylus dolomedes,18.27,-73.88,Haiti,1991
Eleutherodactylus eunaster,18.4986,-74.1,Haiti,1984
Eleutherodactylus eunaster,18.4207155,-74.0844069,Haiti,1984
Pristimantis euphronides,12.15,-61.6167,Grenada,1991.0
Pristimantis euphronides,12.0333,-61.6833,Grenada,1989.0
Pristimantis euphronides,12.09811,-61.69689,Grenada,1961.0
Pristimantis euphronides,12.14439,-61.6439,Grenada,1959.0
Eleutherodactylus fowleri,18.2326265,-71.7563533,Dominican Republic,1985
Eleutherodactylus fowleri,18.25206,-71.73118,Dominican Republic,1971
Eleutherodactylus fowleri,18.2772,-71.815,Haiti,1970
Eleutherodactylus furcyensis,18.588424,-72.377109,Haiti,2024
Eleutherodactylus furcyensis,18.462506,-72.368644,Haiti,2024
Eleutherodactylus furcyensis,18.490049,-72.303362,Haiti,2023
Eleutherodactylus furcyensis,18.433619,-72.229124,Haiti,2023
Eleutherodactylus furcyensis,18.418494,-72.342754,Haiti,2023
Eleutherodactylus furcyensis,18.597854,-72.318066,Haiti,2023
Eleutherodactylus furcyensis,18.042712,-71.615576,Dominican Republic,2023
Eleutherodactylus furcyensis,18.04648,-71.417021,Dominican Republic,2021
Eleutherodactylus furcyensis,18.312488,-72.372946,Haiti,2021
Eleutherodactylus furcyensis,18.101185,-71.69938,Dominican Republic,2020
Eleutherodactylus furcyensis,18.3443206,-72.3219663,Haiti,1985
Eleutherodactylus furcyensis,18.2315265,-71.7558533,Dominican Republic,1984
Eleutherodactylus furcyensis,18.26234,-71.72042,Dominican Republic,1971
Eleutherodactylus furcyensis,18.2772,-71.815,Haiti,1970
Eleutherodactylus furcyensis,18.278,-71.19,Dominican Republic,1969
Eleutherodactylus furcyensis,18.2315566,-71.7127223,Dominican Republic,1964
Eleutherodactylus furcyensis,18.3521207,-71.6994521,Dominican Republic,1964
Mecistops cataphractus,7.486303,-1.993311,Ghana,2026.0
Mecistops cataphractus,7.576984,-1.970181,Ghana,2026.0
Mecistops cataphractus,7.571081,-1.910153,Ghana,2026.0
